TourId iBest gBest time(ms)
61 5636.4711415377 5471.8631615461 1421
62 5792.1896341029 5471.8631615461 1392
63 5763.8375741938 5471.8631615461 1383
64 5812.3629583632 5471.8631615461 1400
65 5747.4705213782 5471.8631615461 1400
66 5750.1657614240 5471.8631615461 1395
67 5765.6125981232 5471.8631615461 1382
68 5793.9017217348 5471.8631615461 1387
69 5668.8676065779 5471.8631615461 1376
70 5777.1143345921 5471.8631615461 1376
71 5918.3316070707 5471.8631615461 1401
72 5922.7594099784 5471.8631615461 1385
73 5759.9323147691 5471.8631615461 1381
74 5990.8639511309 5471.8631615461 1375
75 5835.2500154746 5471.8631615461 1380
76 5568.6960498308 5471.8631615461 1378
77 5932.3638859272 5471.8631615461 1390
78 5794.7014504400 5471.8631615461 1383
79 5843.5403514473 5471.8631615461 1394
80 5857.8714230109 5471.8631615461 1390
81 5919.0863512316 5471.8631615461 1401
82 5807.5685920706 5471.8631615461 1384
83 5780.6404347698 5471.8631615461 1375
84 5723.7341309024 5471.8631615461 1372
85 5845.0843754753 5471.8631615461 1377
86 5990.7534649077 5471.8631615461 1379
87 5744.1053279534 5471.8631615461 1436
88 5639.1348636891 5471.8631615461 1411
89 5716.8125970290 5471.8631615461 1405
90 5879.5505294833 5471.8631615461 1412
91 5636.4912554560 5471.8631615461 1404
92 5695.1068354162 5471.8631615461 1402
93 5682.9203040159 5471.8631615461 1403
94 5691.8511444276 5471.8631615461 1389
95 5645.0140340612 5471.8631615461 1373
96 5709.1418737933 5471.8631615461 1361
97 5605.8840408429 5471.8631615461 1368
98 5733.7854661362 5471.8631615461 1368
99 3907.7197017949 3907.7197017949 20343
100 5885.1959600019 3907.7197017949 1376
101 5888.3170820851 3907.7197017949 1383
102 5767.0515382179 3907.7197017949 1387
103 5669.7493453672 3907.7197017949 1396
104 5450.6630132901 3907.7197017949 1440
105 5593.5983495947 3907.7197017949 1395
106 5851.9990659815 3907.7197017949 1402
107 5692.8869522417 3907.7197017949 1400
108 5718.9288498839 3907.7197017949 1408
109 5646.4727352446 3907.7197017949 1387
110 5662.3458210157 3907.7197017949 1383
111 5604.6263424281 3907.7197017949 1395
112 5557.8171988212 3907.7197017949 1377
113 5681.8132297898 3907.7197017949 1401
114 5612.7431812130 3907.7197017949 1392
115 5387.9589751792 3907.7197017949 1365
116 5666.0308228844 3907.7197017949 1372
117 5625.4018910532 3907.7197017949 1372
118 5627.5195874072 3907.7197017949 1386
119 5703.6885777814 3907.7197017949 1393
120 5631.7835655481 3907.7197017949 1381
121 5834.2969723947 3907.7197017949 1385
122 5717.7584361560 3907.7197017949 1387
123 5523.8382796176 3907.7197017949 1404
124 5685.8955735399 3907.7197017949 1384
125 5548.9833357172 3907.7197017949 1388
126 5772.4462383508 3907.7197017949 1384
127 5603.0258442032 3907.7197017949 1388
128 5578.6832833439 3907.7197017949 1371
129 5793.8596865336 3907.7197017949 1362
130 5574.1291304831 3907.7197017949 1376
131 5662.3536437513 3907.7197017949 1369
132 5893.9562565357 3907.7197017949 1377
133 5506.3604157446 3907.7197017949 1374
134 5693.7376824853 3907.7197017949 1376
135 5788.5724529018 3907.7197017949 1370
136 5785.0342626900 3907.7197017949 1374
137 5769.6924083440 3907.7197017949 1372
138 5675.1058658475 3907.7197017949 1373
139 5810.4145880313 3907.7197017949 1376
140 5477.5290221600 3907.7197017949 1368
141 5643.9952579605 3907.7197017949 1372
142 5704.2063337072 3907.7197017949 1364
143 5754.7674397364 3907.7197017949 1375
144 5573.7893700218 3907.7197017949 1374
145 5510.8177663319 3907.7197017949 1381
146 5523.5526441547 3907.7197017949 1370
147 5452.0605986831 3907.7197017949 1369
148 5653.8471347755 3907.7197017949 1371
149 5699.3781159435 3907.7197017949 1399
150 5593.1285180800 3907.7197017949 1365
151 5859.3334908393 3907.7197017949 1369
152 5617.7816950021 3907.7197017949 1375
153 5690.8489718569 3907.7197017949 1362
154 5607.2463477432 3907.7197017949 1372
155 5585.5624104734 3907.7197017949 1367
156 5712.4420553072 3907.7197017949 1375
157 5618.8351695414 3907.7197017949 1372
158 5485.0918093229 3907.7197017949 1371
159 5476.8051957418 3907.7197017949 1364
160 5663.2409858166 3907.7197017949 1372
161 5577.9767699484 3907.7197017949 1367
162 5331.4190389198 3907.7197017949 1393
163 5746.9152998264 3907.7197017949 1392
164 5720.2154157291 3907.7197017949 1389
165 5711.6775686679 3907.7197017949 1379
166 5589.7179325078 3907.7197017949 1383
167 5568.2091028718 3907.7197017949 1371
168 5702.6767695806 3907.7197017949 1361
169 5391.1524827599 3907.7197017949 1371
170 5860.8064555756 3907.7197017949 1377
171 5473.6981405293 3907.7197017949 1376
172 5576.0830783198 3907.7197017949 1370
173 5683.1680655097 3907.7197017949 1379
174 5599.3096108600 3907.7197017949 1389
175 5407.5054906702 3907.7197017949 1376
176 5666.9710076186 3907.7197017949 1394
177 5643.6888440712 3907.7197017949 1390
178 5562.8974761377 3907.7197017949 1387
179 5608.3161347755 3907.7197017949 1388
180 5554.3391521123 3907.7197017949 1384
181 5462.1929805341 3907.7197017949 1370
182 5597.7240359368 3907.7197017949 1372
183 5526.0857857347 3907.7197017949 1370
184 5618.3012842313 3907.7197017949 1372
185 5717.9162245116 3907.7197017949 1364
186 5595.5135912163 3907.7197017949 1373
187 5471.2148080691 3907.7197017949 1365
188 5631.4733424683 3907.7197017949 1372
189 5580.5922670835 3907.7197017949 1367
190 5554.0420914983 3907.7197017949 1376
191 5667.8333718974 3907.7197017949 1374
192 5376.1948579690 3907.7197017949 1372
193 5545.7686480440 3907.7197017949 1366
194 5726.1151592286 3907.7197017949 1374
195 5743.9524466350 3907.7197017949 1368
196 5442.5848231431 3907.7197017949 1371
197 5491.4140028220 3907.7197017949 1361
198 5452.2837406479 3907.7197017949 1368
199 3939.9635304287 3907.7197017949 18229
200 5701.5938291823 3907.7197017949 1379
201 5517.5686905133 3907.7197017949 1372
202 5294.9151786129 3907.7197017949 1385
203 5583.4752433818 3907.7197017949 1364
204 5420.5583198584 3907.7197017949 1369
205 5453.9067008839 3907.7197017949 1363
206 5320.8223120335 3907.7197017949 1366
207 5468.5407549665 3907.7197017949 1362
208 5468.1765895905 3907.7197017949 1370
209 5280.5192083915 3907.7197017949 1371
210 5666.3294160745 3907.7197017949 1366
211 5694.0957736646 3907.7197017949 1372
212 5515.7025924143 3907.7197017949 1373
213 5562.3933318970 3907.7197017949 1381
214 5441.6625230218 3907.7197017949 1382
215 5549.1708405274 3907.7197017949 1369
216 5497.5895064997 3907.7197017949 1372
217 5340.0561723332 3907.7197017949 1367
218 5422.0601924146 3907.7197017949 1366
219 5382.8171635284 3907.7197017949 1367
220 5551.3962542838 3907.7197017949 1372
221 5454.5129766431 3907.7197017949 1384
222 5584.6345249679 3907.7197017949 1379
223 5400.5041733343 3907.7197017949 1377
224 5613.5691598244 3907.7197017949 1369
225 5329.3644466145 3907.7197017949 1407
226 5496.7865728166 3907.7197017949 1365
227 5438.2703769504 3907.7197017949 1361
228 5521.8016828206 3907.7197017949 1369
229 5527.6370091060 3907.7197017949 1376
230 5383.8541843795 3907.7197017949 1372
231 5327.8912750442 3907.7197017949 1383
232 5492.7049658313 3907.7197017949 1367
233 5591.1824995498 3907.7197017949 1371
234 5381.3503842031 3907.7197017949 1370
235 5424.1175644543 3907.7197017949 1390
236 5241.9963377056 3907.7197017949 1375
237 5407.9422902295 3907.7197017949 1385
238 5483.7529880447 3907.7197017949 1398
239 5396.2482133004 3907.7197017949 1420
240 5498.4054682112 3907.7197017949 1405
241 5356.9397450306 3907.7197017949 1391
242 5450.1763195415 3907.7197017949 1379
243 5525.7062572371 3907.7197017949 1368
244 5357.1857151424 3907.7197017949 1368
245 5416.4262937099 3907.7197017949 1373
246 5418.4071709346 3907.7197017949 1371
247 5231.8895994328 3907.7197017949 1371
248 5453.9032385771 3907.7197017949 1373
249 5554.7178348469 3907.7197017949 1375
250 5482.0877991601 3907.7197017949 1368
251 5370.4381466365 3907.7197017949 1372
252 5422.2058254914 3907.7197017949 1375
253 5437.5109175670 3907.7197017949 1369
254 5336.1655623243 3907.7197017949 1374
255 5226.0190699852 3907.7197017949 1371
256 5335.3528799179 3907.7197017949 1372
257 5456.8999935432 3907.7197017949 1392
258 5404.8539758643 3907.7197017949 1368
259 5639.4285335960 3907.7197017949 1386
260 5399.7331713251 3907.7197017949 1393
261 5442.5644014191 3907.7197017949 1399
262 5167.6726207612 3907.7197017949 1380
263 5340.1466054001 3907.7197017949 1398
264 5433.6464488181 3907.7197017949 1400
265 5150.8684867312 3907.7197017949 1374
266 5434.9331559535 3907.7197017949 1379
267 5494.2048197184 3907.7197017949 1382
268 5417.8973711554 3907.7197017949 1377
269 5484.3677478368 3907.7197017949 1376
270 5650.8629213486 3907.7197017949 1377
271 5521.8212885184 3907.7197017949 1373
272 5380.8082583717 3907.7197017949 1380
273 5402.7424617189 3907.7197017949 1386
274 5468.0566389944 3907.7197017949 1377
275 5318.6305934700 3907.7197017949 1371
276 5427.2708231069 3907.7197017949 1366
277 5313.5316873536 3907.7197017949 1367
278 5417.4783664087 3907.7197017949 1371
279 5397.2898632232 3907.7197017949 1366
280 5456.5662694367 3907.7197017949 1372
281 5111.5216233499 3907.7197017949 1388
282 5330.4726568166 3907.7197017949 1390
283 5434.1285790943 3907.7197017949 1392
284 5500.7842401211 3907.7197017949 1390
285 5115.6883989147 3907.7197017949 1391
286 5358.7645183356 3907.7197017949 1392
287 5338.9813698221 3907.7197017949 1393
288 5456.4962090685 3907.7197017949 1392
289 5412.4358006224 3907.7197017949 1376
290 5396.8087737115 3907.7197017949 1372
291 5341.5912068273 3907.7197017949 1373
292 5371.7595554282 3907.7197017949 1369
293 5342.6762298659 3907.7197017949 1380
294 5403.0843989427 3907.7197017949 1372
295 5359.6005457357 3907.7197017949 1371
296 5192.8242229319 3907.7197017949 1373
297 5159.8170546958 3907.7197017949 1369
298 5380.1279306649 3907.7197017949 1370
299 3867.6569454088 3867.6569454088 15976
300 5261.6605350106 3867.6569454088 1366
301 5072.2050481486 3867.6569454088 1370
302 5374.8591195824 3867.6569454088 1371
303 5427.4279398541 3867.6569454088 1368
304 5500.1155665466 3867.6569454088 1366
305 5128.8915877994 3867.6569454088 1367
306 5256.1357927125 3867.6569454088 1372
307 5038.9643496811 3867.6569454088 1378
308 5257.0699056080 3867.6569454088 1371
309 5146.2765184001 3867.6569454088 1367
310 5407.2223972328 3867.6569454088 1374
311 5234.3586916740 3867.6569454088 1365
312 5208.0254692541 3867.6569454088 1390
313 5294.5259226439 3867.6569454088 1395
314 5401.8728236052 3867.6569454088 1387
315 5316.0477086442 3867.6569454088 1388
316 5281.5729627329 3867.6569454088 1394
317 5240.4336214706 3867.6569454088 1387
318 5246.1203198936 3867.6569454088 1392
319 5492.8470476927 3867.6569454088 1367
320 5308.1919771320 3867.6569454088 1363
321 4989.4996288210 3867.6569454088 1368
322 5232.5955219086 3867.6569454088 1367
323 5409.5845018886 3867.6569454088 1367
324 5343.6212353890 3867.6569454088 1363
325 5169.8494237107 3867.6569454088 1366
326 5440.1139322624 3867.6569454088 1366
327 5221.7861482927 3867.6569454088 1370
328 5173.8755221398 3867.6569454088 1368
329 5412.2926416719 3867.6569454088 1375
330 5143.6055862067 3867.6569454088 1368
331 5350.2325415267 3867.6569454088 1364
332 5186.9553893001 3867.6569454088 1371
333 5126.0356491318 3867.6569454088 1375
334 5214.5891176406 3867.6569454088 1378
335 5118.0546623708 3867.6569454088 1377
336 5209.4376525918 3867.6569454088 1371
337 5089.4207747698 3867.6569454088 1367
338 5371.8927994613 3867.6569454088 1370
339 5128.5873627601 3867.6569454088 1371
340 5356.8239679042 3867.6569454088 1370
341 5143.8191773568 3867.6569454088 1373
342 5284.5774017419 3867.6569454088 1367
343 5200.8414822121 3867.6569454088 1365
344 5313.6091558522 3867.6569454088 1375
345 5079.0689171676 3867.6569454088 1374
346 5185.9629820917 3867.6569454088 1373
347 5256.0097110885 3867.6569454088 1393
348 5255.7453196791 3867.6569454088 1370
349 5177.9173078101 3867.6569454088 1369
350 5341.8944320156 3867.6569454088 1372
351 5214.2707249327 3867.6569454088 1364
352 5304.0462044118 3867.6569454088 1373
353 5217.9915882370 3867.6569454088 1373
354 5230.6526651224 3867.6569454088 1380
355 5207.1307075912 3867.6569454088 1367
356 5304.2659202009 3867.6569454088 1378
357 5160.0111238178 3867.6569454088 1392
358 5289.7986530855 3867.6569454088 1401
359 5101.5089197366 3867.6569454088 1394
360 5224.5548629936 3867.6569454088 1391
361 5295.5529206749 3867.6569454088 1386
362 5041.0105329970 3867.6569454088 1381
363 5427.3788547167 3867.6569454088 1365
364 5082.1846800490 3867.6569454088 1361
365 5186.9602138724 3867.6569454088 1361
366 5233.9405734063 3867.6569454088 1371
367 5084.2402146947 3867.6569454088 1375
368 5293.2040997119 3867.6569454088 1366
369 5068.9708334520 3867.6569454088 1364
370 5297.5900725670 3867.6569454088 1362
371 5344.2998584520 3867.6569454088 1368
372 5245.9295548265 3867.6569454088 1390
373 5174.8576771049 3867.6569454088 1380
374 5100.9480124069 3867.6569454088 1364
375 4999.2672347723 3867.6569454088 1367
376 5309.8170018961 3867.6569454088 1365
377 5143.6873716024 3867.6569454088 1372
378 5240.3399418808 3867.6569454088 1362
379 5094.1376876487 3867.6569454088 1364
380 5176.0554467494 3867.6569454088 1378
381 5035.6335624540 3867.6569454088 1368
382 5252.5929886116 3867.6569454088 1364
383 5086.2850923559 3867.6569454088 1367
384 5267.7199538280 3867.6569454088 1372
385 5257.3203980380 3867.6569454088 1371
386 5166.1623810160 3867.6569454088 1368
387 5136.3214126215 3867.6569454088 1364
388 5214.8023298483 3867.6569454088 1364
389 5034.7742054811 3867.6569454088 1370
390 5224.8625410798 3867.6569454088 1365
391 5038.4356373589 3867.6569454088 1380
392 5076.1464000131 3867.6569454088 1372
393 5367.9839145194 3867.6569454088 1368
394 5076.7409721401 3867.6569454088 1368
395 5194.4054143183 3867.6569454088 1388
396 5088.4522175999 3867.6569454088 1364
397 5098.3761922048 3867.6569454088 1368
398 5169.5738797678 3867.6569454088 1382
399 3856.3921395598 3856.3921395598 16452
400 5049.8273603709 3856.3921395598 1370
401 5280.5180799217 3856.3921395598 1369
402 5287.2937378817 3856.3921395598 1366
403 4943.1747999263 3856.3921395598 1374
404 5089.6156088342 3856.3921395598 1369
405 4948.5513891077 3856.3921395598 1369
406 5333.8242527296 3856.3921395598 1373
407 5106.0702093180 3856.3921395598 1366
408 5076.0214543537 3856.3921395598 1376
409 5158.0765680657 3856.3921395598 1366
410 5122.2422286445 3856.3921395598 1377
411 5198.4886527400 3856.3921395598 1367
412 5088.1549911102 3856.3921395598 1368
413 5020.3802209281 3856.3921395598 1366
414 4958.2584391086 3856.3921395598 1375
415 5161.9414712558 3856.3921395598 1376
416 5333.8975319677 3856.3921395598 1379
417 5104.3348136134 3856.3921395598 1361
418 5198.2770800646 3856.3921395598 1397
419 5318.9706328665 3856.3921395598 1376
420 5119.6552943298 3856.3921395598 1376
421 5296.4022769625 3856.3921395598 1375
422 4969.3432791004 3856.3921395598 1376
423 5179.1419140819 3856.3921395598 1379
424 4829.8175577578 3856.3921395598 1383
425 5159.4889934069 3856.3921395598 1365
426 4886.9305824124 3856.3921395598 1374
427 5072.5217064202 3856.3921395598 1377
428 5308.1750616659 3856.3921395598 1378
429 5098.3021551999 3856.3921395598 1369
430 5085.0903657393 3856.3921395598 1368
431 5183.6784091225 3856.3921395598 1369
432 5225.2648997747 3856.3921395598 1394
433 4995.3649137211 3856.3921395598 1378
434 5130.2419741037 3856.3921395598 1395
435 4921.1469772582 3856.3921395598 1392
436 5151.6111810881 3856.3921395598 1395
437 5146.2076544060 3856.3921395598 1384
438 5100.6156387537 3856.3921395598 1393
439 5144.7035207162 3856.3921395598 1362
440 4908.0192865182 3856.3921395598 1362
441 4998.4003390539 3856.3921395598 1363
442 4799.2525657530 3856.3921395598 1368
443 5002.1603932762 3856.3921395598 1373
444 5183.7502942299 3856.3921395598 1365
445 4935.7204671776 3856.3921395598 1365
446 5072.9371615278 3856.3921395598 1367
447 4992.4230418325 3856.3921395598 1376
448 5013.8794258974 3856.3921395598 1376
449 5018.4012320454 3856.3921395598 1372
450 5122.0800400291 3856.3921395598 1366
451 5121.5173608100 3856.3921395598 1369
452 5140.8132983012 3856.3921395598 1364
453 5136.2394594529 3856.3921395598 1365
454 4975.6007276899 3856.3921395598 1371
455 5067.4275934802 3856.3921395598 1371
456 5209.1708552123 3856.3921395598 1368
457 5081.2484183104 3856.3921395598 1369
458 4974.9494268972 3856.3921395598 1365
459 5184.9846475017 3856.3921395598 1368
460 5126.7610505633 3856.3921395598 1366
461 5147.5947433150 3856.3921395598 1369
462 5081.5061942574 3856.3921395598 1369
463 5047.8630441446 3856.3921395598 1366
464 5173.6182081512 3856.3921395598 1368
465 4937.4463590408 3856.3921395598 1394
466 5074.6545367552 3856.3921395598 1377
467 4874.6304695036 3856.3921395598 1371
468 4999.0430846471 3856.3921395598 1370
469 4942.2380811841 3856.3921395598 1366
470 5053.1449274809 3856.3921395598 1366
471 4959.0740966904 3856.3921395598 1370
472 5060.4523755432 3856.3921395598 1365
473 5050.5308962834 3856.3921395598 1361
474 5002.2024526249 3856.3921395598 1363
475 5053.6670909415 3856.3921395598 1366
476 5058.8004078269 3856.3921395598 1366
477 4925.1322247463 3856.3921395598 1380
478 5272.6401266758 3856.3921395598 1387
479 4851.9230766243 3856.3921395598 1392
480 4901.8292081462 3856.3921395598 1387
481 4863.7678069804 3856.3921395598 1381
482 4735.9356631224 3856.3921395598 1382
483 5162.5462277158 3856.3921395598 1370
484 4954.1022637379 3856.3921395598 1361
485 4882.0731802705 3856.3921395598 1366
486 4995.6102580212 3856.3921395598 1373
487 4994.8514502251 3856.3921395598 1368
488 4877.5528331737 3856.3921395598 1362
489 5183.8888609892 3856.3921395598 1369
490 4903.2206294148 3856.3921395598 1362
491 4950.5065075561 3856.3921395598 1367
492 5008.1280885544 3856.3921395598 1371
493 4915.0641937763 3856.3921395598 1382
494 4913.5456700881 3856.3921395598 1366
495 4971.1643470719 3856.3921395598 1363
496 5038.5265332552 3856.3921395598 1366
497 4966.3415877220 3856.3921395598 1379
498 4864.4149363809 3856.3921395598 1372
499 3834.8157952987 3834.8157952987 16820
500 4913.0199361796 3834.8157952987 1366
501 5003.8082354698 3834.8157952987 1363
502 5025.0879830735 3834.8157952987 1375
503 4835.0242272928 3834.8157952987 1366
504 4973.1322063382 3834.8157952987 1371
505 4917.8731982931 3834.8157952987 1369
506 4964.8874910850 3834.8157952987 1366
507 5022.5635479831 3834.8157952987 1361
508 4844.9996619161 3834.8157952987 1382
509 5104.6525168086 3834.8157952987 1373
510 4953.0777338086 3834.8157952987 1403
511 4949.3741099016 3834.8157952987 1385
512 5069.5770769136 3834.8157952987 1397
513 5147.9558655039 3834.8157952987 1383
514 4988.9240450005 3834.8157952987 1392
515 5010.3015168595 3834.8157952987 1378
516 4907.1713819083 3834.8157952987 1370
517 4904.1096659702 3834.8157952987 1372
518 4977.8236540352 3834.8157952987 1371
519 4939.9746676095 3834.8157952987 1399
520 4941.3145732842 3834.8157952987 1374
521 4892.8011556953 3834.8157952987 1364
522 4794.5126352440 3834.8157952987 1367
523 4991.7360502014 3834.8157952987 1372
524 4982.9393432265 3834.8157952987 1378
525 4839.1604612427 3834.8157952987 1369
526 4963.4441272661 3834.8157952987 1381
527 4875.5522512686 3834.8157952987 1371
528 4915.5529996008 3834.8157952987 1369
529 4875.9092969354 3834.8157952987 1367
530 4941.1728960252 3834.8157952987 1371
531 4933.5122710841 3834.8157952987 1373
532 4844.3905809151 3834.8157952987 1374
533 5176.2910771952 3834.8157952987 1372
534 4968.2165788201 3834.8157952987 1372
535 4738.5045854349 3834.8157952987 1390
536 4707.0912047534 3834.8157952987 1379
537 4721.0889235011 3834.8157952987 1381
538 4880.7740479490 3834.8157952987 1372
539 4929.9089194920 3834.8157952987 1366
540 5014.4491368678 3834.8157952987 1374
541 4807.3132510810 3834.8157952987 1367
542 5051.9384470991 3834.8157952987 1370
543 4816.0131883849 3834.8157952987 1373
544 4908.2591053057 3834.8157952987 1365
545 4866.7306185012 3834.8157952987 1370
546 4909.4385513517 3834.8157952987 1371
547 4923.8294981294 3834.8157952987 1367
548 4921.0616162742 3834.8157952987 1368
549 4977.3624421112 3834.8157952987 1366
550 4835.5076832114 3834.8157952987 1367
551 4948.0561456034 3834.8157952987 1390
552 4929.1142651091 3834.8157952987 1382
553 4863.4368002444 3834.8157952987 1387
554 4775.5719903476 3834.8157952987 1392
555 4908.6347331686 3834.8157952987 1399
556 4909.6587894890 3834.8157952987 1387
557 4916.6554683508 3834.8157952987 1384
558 4971.9913565637 3834.8157952987 1380
559 4860.7837516035 3834.8157952987 1366
560 4923.6603531695 3834.8157952987 1366
561 4991.6063752792 3834.8157952987 1367
562 4870.6599899977 3834.8157952987 1381
563 4842.6308758002 3834.8157952987 1395
564 4598.3188206009 3834.8157952987 1383
565 4830.8113856525 3834.8157952987 1368
566 4932.0264484863 3834.8157952987 1370
567 4905.5594431965 3834.8157952987 1380
568 4727.6325806709 3834.8157952987 1373
569 4969.3960670051 3834.8157952987 1378
570 4895.3473249640 3834.8157952987 1365
571 5044.3192102997 3834.8157952987 1365
572 5023.7454510552 3834.8157952987 1371
573 4882.6640348227 3834.8157952987 1372
574 4789.7565342503 3834.8157952987 1373
575 4935.1868843698 3834.8157952987 1369
576 4701.3132829816 3834.8157952987 1389
577 4788.9321520168 3834.8157952987 1365
578 4938.6214084507 3834.8157952987 1366
579 5028.8658887873 3834.8157952987 1375
580 4797.3735345218 3834.8157952987 1366
581 4808.8112688107 3834.8157952987 1369
582 4952.2962187358 3834.8157952987 1375
583 5170.7008688067 3834.8157952987 1370
584 4897.9850696316 3834.8157952987 1363
585 4716.7905352508 3834.8157952987 1376
586 4943.0362869365 3834.8157952987 1373
587 4684.8010213585 3834.8157952987 1373
588 4929.0070171028 3834.8157952987 1369
589 4764.0838287007 3834.8157952987 1373
590 4873.7917692200 3834.8157952987 1372
591 4809.0836360214 3834.8157952987 1374
592 4903.9489990301 3834.8157952987 1379
593 4894.5595836691 3834.8157952987 1376
594 4771.5725305801 3834.8157952987 1368
595 4972.9290638238 3834.8157952987 1365
596 5165.5709200944 3834.8157952987 1373
597 4849.9206926556 3834.8157952987 1389
598 4856.4019054860 3834.8157952987 1392
599 3806.6128318692 3806.6128318692 17668
600 4857.9150898836 3806.6128318692 1370
601 4949.1369701855 3806.6128318692 1368
602 4930.1970422763 3806.6128318692 1364
603 4720.6186462703 3806.6128318692 1369
604 4953.4127008365 3806.6128318692 1364
605 4896.4904980736 3806.6128318692 1370
606 4759.9383793909 3806.6128318692 1366
607 4870.6447544224 3806.6128318692 1370
608 4768.8989224987 3806.6128318692 1368
609 4963.0220985415 3806.6128318692 1367
610 4789.6416852650 3806.6128318692 1366
611 4852.7082593486 3806.6128318692 1369
612 4761.2222077273 3806.6128318692 1361
613 4837.9460708566 3806.6128318692 1366
614 4818.2315659608 3806.6128318692 1375
615 4833.7225604435 3806.6128318692 1384
616 4882.5924958551 3806.6128318692 1376
617 4835.9660449207 3806.6128318692 1369
618 4771.8074950584 3806.6128318692 1374
619 5010.2494099253 3806.6128318692 1371
620 4919.4454437996 3806.6128318692 1366
621 4791.7460692680 3806.6128318692 1362
622 4901.2719604524 3806.6128318692 1372
623 4867.5398599559 3806.6128318692 1376
624 4733.2163024246 3806.6128318692 1374
625 4776.0233923436 3806.6128318692 1365
626 4844.1811036876 3806.6128318692 1369
627 4883.8885325035 3806.6128318692 1387
628 4761.9862474910 3806.6128318692 1366
629 4943.8918983065 3806.6128318692 1388
630 4743.8214582712 3806.6128318692 1387
631 4922.4163906806 3806.6128318692 1390
632 4798.5273001196 3806.6128318692 1403
633 4841.2578967179 3806.6128318692 1388
634 4978.2467747416 3806.6128318692 1383
635 4536.6086715143 3806.6128318692 1374
636 4965.0855231794 3806.6128318692 1365
637 4828.8738346783 3806.6128318692 1370
638 4750.4802753634 3806.6128318692 1372
639 4899.9806432437 3806.6128318692 1399
640 4845.8870426026 3806.6128318692 1385
641 4819.6515965342 3806.6128318692 1371
642 4835.4512969093 3806.6128318692 1378
643 4836.3248902512 3806.6128318692 1371
644 4832.3705379845 3806.6128318692 1373
645 4840.1825764682 3806.6128318692 1363
646 5050.6706278998 3806.6128318692 1382
647 4838.9744181152 3806.6128318692 1393
648 4694.5927499943 3806.6128318692 1376
649 4781.4808423259 3806.6128318692 1380
650 4952.2638317662 3806.6128318692 1381
651 4683.7361090175 3806.6128318692 1367
652 4915.7247117294 3806.6128318692 1371
653 4620.0022446559 3806.6128318692 1360
654 4875.2033822128 3806.6128318692 1364
655 4670.4203659883 3806.6128318692 1372
656 4766.5904731828 3806.6128318692 1368
657 4834.2728112963 3806.6128318692 1394
658 4689.8662379522 3806.6128318692 1371
659 4617.7421509713 3806.6128318692 1367
660 4835.0155945124 3806.6128318692 1368
661 4849.9424364082 3806.6128318692 1375
662 4899.3202155269 3806.6128318692 1371
663 4841.5742896773 3806.6128318692 1369
664 4759.5033415943 3806.6128318692 1365
665 4882.2257472468 3806.6128318692 1375
666 4774.0085009355 3806.6128318692 1366
667 4976.3180256934 3806.6128318692 1370
668 4682.8711337632 3806.6128318692 1379
669 4827.0925303762 3806.6128318692 1374
670 4779.9064560903 3806.6128318692 1367
671 4622.1047028308 3806.6128318692 1370
672 4727.2085047860 3806.6128318692 1376
673 4882.5131549044 3806.6128318692 1387
674 4780.2612892876 3806.6128318692 1394
675 4801.8838569552 3806.6128318692 1380
676 4624.7092879563 3806.6128318692 1397
677 4704.2667414936 3806.6128318692 1398
678 4633.6705802975 3806.6128318692 1360
679 4672.6652699509 3806.6128318692 1368
680 4753.8811224088 3806.6128318692 1366
681 4753.5042199014 3806.6128318692 1369
682 4768.1250881217 3806.6128318692 1395
683 4698.3123723043 3806.6128318692 1393
684 4916.5576849463 3806.6128318692 1375
685 4766.6824484583 3806.6128318692 1369
686 4938.8369085571 3806.6128318692 1369
687 4939.9847368509 3806.6128318692 1363
688 4675.2530974953 3806.6128318692 1378
689 4703.9852812865 3806.6128318692 1394
690 4848.6420888708 3806.6128318692 1370
691 4745.9742505507 3806.6128318692 1367
692 4753.7849663186 3806.6128318692 1378
693 4729.8284647215 3806.6128318692 1379
694 4614.2213511479 3806.6128318692 1388
695 4724.5561457460 3806.6128318692 1376
696 4796.9004156794 3806.6128318692 1378
697 4851.9495955254 3806.6128318692 1371
698 4742.6767157822 3806.6128318692 1365
699 3793.6017124639 3793.6017124639 15723
700 4750.9890701015 3793.6017124639 1367
701 4896.9662726592 3793.6017124639 1364
702 4861.9497588986 3793.6017124639 1362
703 4847.9064293938 3793.6017124639 1362
704 4795.5676693882 3793.6017124639 1369
705 4697.8047297357 3793.6017124639 1384
706 4872.6264053268 3793.6017124639 1405
707 4658.3341756006 3793.6017124639 1395
708 4756.0465786913 3793.6017124639 1392
709 4779.8737433889 3793.6017124639 1390
710 4934.9775693833 3793.6017124639 1397
711 4788.1684335517 3793.6017124639 1374
712 4844.6452258798 3793.6017124639 1374
713 4658.3948758641 3793.6017124639 1369
714 4807.7870162090 3793.6017124639 1377
715 4884.5822817210 3793.6017124639 1369
716 4775.8309870139 3793.6017124639 1376
717 4797.1305573808 3793.6017124639 1374
718 4733.6479637715 3793.6017124639 1383
719 4821.6610938314 3793.6017124639 1388
720 4827.9302693023 3793.6017124639 1368
721 4864.2526353553 3793.6017124639 1363
722 4721.7250191170 3793.6017124639 1383
723 4755.6308742618 3793.6017124639 1393
724 5022.7573772120 3793.6017124639 1392
725 4577.5119694494 3793.6017124639 1382
