TourId iBest gBest time(ms)
664 4835.3974177012 4582.7443870682 1352
665 4900.2048048099 4582.7443870682 1363
666 4927.7982801424 4582.7443870682 1345
667 4898.2741827424 4582.7443870682 1383
668 4800.9444790014 4582.7443870682 1357
669 4791.7022486726 4582.7443870682 1355
670 4731.5220216610 4582.7443870682 1366
671 4837.8467075237 4582.7443870682 1359
672 4936.2853154856 4582.7443870682 1356
673 4719.4544189128 4582.7443870682 1355
674 4967.5005149385 4582.7443870682 1369
675 4842.0686900171 4582.7443870682 1352
676 4771.8905236018 4582.7443870682 1359
677 4932.6344020651 4582.7443870682 1358
678 4910.9409421366 4582.7443870682 1358
679 4798.1431537964 4582.7443870682 1356
680 4836.9014419365 4582.7443870682 1345
681 4923.8759143652 4582.7443870682 1352
682 4640.1630665499 4582.7443870682 1359
683 4811.5521281709 4582.7443870682 1353
684 4902.2744518627 4582.7443870682 1361
685 4617.5364538373 4582.7443870682 1365
686 4782.1559517919 4582.7443870682 1353
687 4857.7730667370 4582.7443870682 1344
688 4781.8056892449 4582.7443870682 1354
689 4754.5364971445 4582.7443870682 1353
690 4894.3654463450 4582.7443870682 1357
691 4554.3364577874 4554.3364577874 1357
692 4752.2248104989 4554.3364577874 1356
693 4800.2360792945 4554.3364577874 1362
694 4739.0379603339 4554.3364577874 1357
695 4547.8250503308 4547.8250503308 1363
696 4799.4818529724 4547.8250503308 1373
697 4783.6955102664 4547.8250503308 1382
698 4875.9881072077 4547.8250503308 1381
699 4820.8367458112 4547.8250503308 1367
700 4741.7342090624 4547.8250503308 1369
701 4819.4450306459 4547.8250503308 1357
702 5001.9967464266 4547.8250503308 1368
703 4885.0073584930 4547.8250503308 1361
704 4711.0801731880 4547.8250503308 1376
705 4738.6347117775 4547.8250503308 1358
706 4560.5986915301 4547.8250503308 1357
707 4788.5201426067 4547.8250503308 1353
708 4818.8215185072 4547.8250503308 1360
709 4767.8738213921 4547.8250503308 1355
710 4645.6627933518 4547.8250503308 1360
711 4870.4548400936 4547.8250503308 1360
712 4733.9183885580 4547.8250503308 1358
713 4764.4580871005 4547.8250503308 1353
714 4817.1970280305 4547.8250503308 1362
715 4837.7215897364 4547.8250503308 1358
716 5003.0912295494 4547.8250503308 1357
717 4716.4290759533 4547.8250503308 1357
718 4641.9792573741 4547.8250503308 1351
719 4856.5110208712 4547.8250503308 1350
720 4671.1344773364 4547.8250503308 1362
721 4838.0364531792 4547.8250503308 1351
722 4731.0214400653 4547.8250503308 1354
723 4906.2984703012 4547.8250503308 1349
724 4831.6312469393 4547.8250503308 1349
725 4577.4686572468 4547.8250503308 1363
726 4885.5344570162 4547.8250503308 1349
727 4819.9232099830 4547.8250503308 1353
728 4739.0629243213 4547.8250503308 1352
729 4796.1828191206 4547.8250503308 1357
730 4742.2264135444 4547.8250503308 1357
731 4749.4994867924 4547.8250503308 1347
732 4828.0496449494 4547.8250503308 1345
733 4771.8354596606 4547.8250503308 1343
734 4641.7339885441 4547.8250503308 1344
735 4778.6169258521 4547.8250503308 1358
736 4741.2513918226 4547.8250503308 1354
737 4809.1744632132 4547.8250503308 1347
738 4637.1856313920 4547.8250503308 1363
739 4780.6967522650 4547.8250503308 1358
740 4758.2286331123 4547.8250503308 1396
741 4780.1236577091 4547.8250503308 1357
742 4831.0705409410 4547.8250503308 1367
743 4644.9230374491 4547.8250503308 1378
744 4846.2605228179 4547.8250503308 1380
745 4690.2781483109 4547.8250503308 1353
746 4836.6636524773 4547.8250503308 1368
747 4782.0695224119 4547.8250503308 1351
748 4836.5778060183 4547.8250503308 1367
749 4558.2031371468 4547.8250503308 1361
750 4656.1003529035 4547.8250503308 1364
751 4814.6418188112 4547.8250503308 1362
752 4713.6150642739 4547.8250503308 1355
753 4737.2818798834 4547.8250503308 1351
754 4865.6866457946 4547.8250503308 1354
755 4748.9199596135 4547.8250503308 1357
756 4786.3512703972 4547.8250503308 1365
757 4604.4448865349 4547.8250503308 1353
758 4826.3957685041 4547.8250503308 1357
759 4722.8632090168 4547.8250503308 1357
760 4857.6884667634 4547.8250503308 1363
761 4671.7606343648 4547.8250503308 1375
762 4680.9772562820 4547.8250503308 1371
763 4936.0769070747 4547.8250503308 1347
764 4846.1855307834 4547.8250503308 1345
765 4883.2812499537 4547.8250503308 1358
766 4630.2308005446 4547.8250503308 1360
767 4800.3428572247 4547.8250503308 1356
768 4720.4814506371 4547.8250503308 1352
769 4746.0973977516 4547.8250503308 1357
770 4906.8368050310 4547.8250503308 1357
771 4845.9934676903 4547.8250503308 1363
772 4825.4305952229 4547.8250503308 1358
773 4711.6548283240 4547.8250503308 1353
774 4921.3908876360 4547.8250503308 1357
775 4807.7529482599 4547.8250503308 1359
776 4615.1244777760 4547.8250503308 1353
777 4690.3594277371 4547.8250503308 1353
778 4908.8626414739 4547.8250503308 1382
779 4927.4744871669 4547.8250503308 1379
780 4571.8088181198 4547.8250503308 1359
781 4755.6605766232 4547.8250503308 1349
782 4764.4076269816 4547.8250503308 1353
783 4629.0054460031 4547.8250503308 1350
784 4769.2013731336 4547.8250503308 1344
785 4808.3181834168 4547.8250503308 1362
786 4807.2209531482 4547.8250503308 1373
787 4846.6817371110 4547.8250503308 1360
788 4788.4103003768 4547.8250503308 1355
789 4722.7057838373 4547.8250503308 1364
790 4758.5568250348 4547.8250503308 1367
791 4773.0231955927 4547.8250503308 1363
792 4755.0678037547 4547.8250503308 1366
793 4840.8103640562 4547.8250503308 1365
794 4737.4441473823 4547.8250503308 1348
795 4870.1844500269 4547.8250503308 1354
796 4799.8806271992 4547.8250503308 1352
797 4704.6182817599 4547.8250503308 1346
798 4708.8188531837 4547.8250503308 1359
799 4661.3383153408 4547.8250503308 1355
800 4969.4212059192 4547.8250503308 1352
801 4685.1141476549 4547.8250503308 1351
802 4752.8196116856 4547.8250503308 1359
803 4750.4280114565 4547.8250503308 1363
804 4779.0452582512 4547.8250503308 1358
805 4854.7965467449 4547.8250503308 1347
806 4764.1479049175 4547.8250503308 1352
807 4650.9992246199 4547.8250503308 1348
808 4824.3619859128 4547.8250503308 1346
809 4931.6180019552 4547.8250503308 1367
810 4801.0037668686 4547.8250503308 1407
811 4748.8482900869 4547.8250503308 1389
812 4612.5711018614 4547.8250503308 1351
813 4709.4313991885 4547.8250503308 1382
814 4710.2050579482 4547.8250503308 1445
815 4876.0144275251 4547.8250503308 1396
816 4803.2262762076 4547.8250503308 1390
817 4768.6991972548 4547.8250503308 1401
818 4810.7650231707 4547.8250503308 1411
819 4725.0522777977 4547.8250503308 1411
820 4726.6309702700 4547.8250503308 1391
821 4782.6156388770 4547.8250503308 1391
822 4721.2926601501 4547.8250503308 1402
823 4892.2125210998 4547.8250503308 1390
824 4801.1424173989 4547.8250503308 1416
825 4831.8427290810 4547.8250503308 1397
826 4691.6751230150 4547.8250503308 1392
827 4747.6672931392 4547.8250503308 1394
828 4710.9770086000 4547.8250503308 1361
829 4662.9055768589 4547.8250503308 1405
830 4731.8760042400 4547.8250503308 1371
831 4746.5134330555 4547.8250503308 1390
832 4722.8996089028 4547.8250503308 1367
833 4660.7733044771 4547.8250503308 1355
834 4659.5735449245 4547.8250503308 1372
835 4700.6182936518 4547.8250503308 1363
836 4959.8047265988 4547.8250503308 1357
837 4648.2319288666 4547.8250503308 1358
838 4738.0278588812 4547.8250503308 1360
839 4826.6166727765 4547.8250503308 1357
840 4606.4746345025 4547.8250503308 1353
841 4666.7493441133 4547.8250503308 1358
842 4709.0464483188 4547.8250503308 1356
843 4597.9381783819 4547.8250503308 1354
844 4642.8660703793 4547.8250503308 1357
845 4906.4090258774 4547.8250503308 1356
846 4767.8020697995 4547.8250503308 1355
847 4683.7845054881 4547.8250503308 1354
848 4715.8710620886 4547.8250503308 1354
849 4737.3179968767 4547.8250503308 1361
850 4618.9656961432 4547.8250503308 1360
851 4777.9515606653 4547.8250503308 1355
852 4756.4961011260 4547.8250503308 1358
853 4827.2137092694 4547.8250503308 1353
854 4791.4440782147 4547.8250503308 1356
855 4741.1560134180 4547.8250503308 1354
856 4664.5494442751 4547.8250503308 1362
857 4719.5215644391 4547.8250503308 1360
858 4786.1966490304 4547.8250503308 1364
859 4733.4320498304 4547.8250503308 1364
860 4871.4255528653 4547.8250503308 1362
861 4497.7985125426 4497.7985125426 1361
862 4653.6584519517 4497.7985125426 1367
863 4674.2245321707 4497.7985125426 1354
864 4856.7766205670 4497.7985125426 1356
865 4660.1153301295 4497.7985125426 1354
866 4582.6989663803 4497.7985125426 1360
867 4866.2221274564 4497.7985125426 1368
868 4784.1508743666 4497.7985125426 1361
869 4675.0925211400 4497.7985125426 1366
870 4757.1917404799 4497.7985125426 1362
871 4802.9824489120 4497.7985125426 1363
872 4581.3923932664 4497.7985125426 1358
873 4869.2231678309 4497.7985125426 1363
874 4682.3256171593 4497.7985125426 1362
875 4645.9271536389 4497.7985125426 1376
876 4667.2869298033 4497.7985125426 1359
877 4687.2435676070 4497.7985125426 1378
878 4810.7414824688 4497.7985125426 1370
879 4824.7906610949 4497.7985125426 1359
880 4913.9776891600 4497.7985125426 1359
881 4769.5020267636 4497.7985125426 1362
882 4645.7712724417 4497.7985125426 1362
883 4619.8512689519 4497.7985125426 1355
884 4824.0821852474 4497.7985125426 1357
885 4708.2285979739 4497.7985125426 1365
886 4696.5723678388 4497.7985125426 1362
887 4466.9084784172 4466.9084784172 1357
888 4786.9412561614 4466.9084784172 1355
889 4761.5937256636 4466.9084784172 1358
890 4672.4178166610 4466.9084784172 1366
891 4746.9663355712 4466.9084784172 1357
892 4780.3006794660 4466.9084784172 1366
893 4769.7155128869 4466.9084784172 1363
894 5003.3376704072 4466.9084784172 1356
895 4500.7500722054 4466.9084784172 1360
896 4818.1174952383 4466.9084784172 1356
897 4771.4501742802 4466.9084784172 1356
898 4769.8346679621 4466.9084784172 1359
899 4704.7173340367 4466.9084784172 1354
900 4769.6464906502 4466.9084784172 1359
901 4751.8374902022 4466.9084784172 1357
902 4694.6759463471 4466.9084784172 1359
903 4550.8485810383 4466.9084784172 1367
904 4546.9524746513 4466.9084784172 1359
905 4699.5530529668 4466.9084784172 1356
906 4716.2034701218 4466.9084784172 1356
907 4564.3507326204 4466.9084784172 1354
908 4656.7446185182 4466.9084784172 1356
909 4678.7940214063 4466.9084784172 1361
910 4666.5682588384 4466.9084784172 1358
911 4876.9861404513 4466.9084784172 1367
912 4552.6709690701 4466.9084784172 1358
913 4695.4267804469 4466.9084784172 1357
914 4510.1887585334 4466.9084784172 1361
915 4506.6117288471 4466.9084784172 1355
916 4713.1517507439 4466.9084784172 1382
917 4703.2370957796 4466.9084784172 1364
918 4740.4448420128 4466.9084784172 1390
919 4745.6374542411 4466.9084784172 1364
920 4584.5534686114 4466.9084784172 1364
921 4834.8258430596 4466.9084784172 1362
922 4638.8384264216 4466.9084784172 1367
923 4672.8254368262 4466.9084784172 1364
924 4696.3155940546 4466.9084784172 1355
925 4638.7499668953 4466.9084784172 1352
926 4685.7860926114 4466.9084784172 1356
927 4778.5655056312 4466.9084784172 1364
928 4696.2040293170 4466.9084784172 1359
929 4656.4225389785 4466.9084784172 1355
930 4733.4161715783 4466.9084784172 1361
931 4495.3888684052 4466.9084784172 1360
932 4733.3756487094 4466.9084784172 1354
933 4679.0205994964 4466.9084784172 1360
934 4768.0277242872 4466.9084784172 1359
935 4726.4186411805 4466.9084784172 1361
936 4494.5605015607 4466.9084784172 1348
937 4536.7304100009 4466.9084784172 1362
938 4589.2351484346 4466.9084784172 1366
939 4616.2472207941 4466.9084784172 1356
940 4812.0597084633 4466.9084784172 1362
941 4542.1478817544 4466.9084784172 1354
942 4535.9224074779 4466.9084784172 1356
943 4774.5494547688 4466.9084784172 1358
944 4630.7879228510 4466.9084784172 1353
945 4714.4256776443 4466.9084784172 1357
946 4641.4676017151 4466.9084784172 1351
947 4751.3532262650 4466.9084784172 1359
948 4727.4297451670 4466.9084784172 1359
949 4681.6567286840 4466.9084784172 1357
950 4727.6019991745 4466.9084784172 1358
951 4675.1286726621 4466.9084784172 1354
952 4800.8924680193 4466.9084784172 1395
953 4735.7548845865 4466.9084784172 1362
954 4584.5323293702 4466.9084784172 1356
955 4656.0161717785 4466.9084784172 1360
956 4758.0027773811 4466.9084784172 1358
957 4726.3629657949 4466.9084784172 1355
958 4748.5901207110 4466.9084784172 1356
959 4742.5592879942 4466.9084784172 1362
960 4552.3340687616 4466.9084784172 1372
961 4661.0860379447 4466.9084784172 1368
962 4916.9071028256 4466.9084784172 1366
963 4747.2547453203 4466.9084784172 1369
964 4671.7273524351 4466.9084784172 1362
965 4639.4897094769 4466.9084784172 1372
966 4643.4344636010 4466.9084784172 1379
967 4588.9130424695 4466.9084784172 1356
968 4676.5321666353 4466.9084784172 1358
969 4683.9771074048 4466.9084784172 1356
970 4888.8562632496 4466.9084784172 1357
971 4661.5101140162 4466.9084784172 1355
972 4763.1054691069 4466.9084784172 1361
973 4690.4977764236 4466.9084784172 1361
974 4793.1754789308 4466.9084784172 1359
975 4723.5319264354 4466.9084784172 1362
976 4583.1689139774 4466.9084784172 1359
977 4715.5284868254 4466.9084784172 1355
978 4677.5728644007 4466.9084784172 1359
979 4694.5303322250 4466.9084784172 1359
980 4655.6911289934 4466.9084784172 1360
981 4579.5759569625 4466.9084784172 1365
982 4456.5135628976 4456.5135628976 1372
983 4716.1369180532 4456.5135628976 1365
984 4772.8903296502 4456.5135628976 1365
985 4613.3285209067 4456.5135628976 1356
986 4809.6796152082 4456.5135628976 1358
987 4607.1760010695 4456.5135628976 1367
988 4604.3493780961 4456.5135628976 1360
989 4741.6805242732 4456.5135628976 1365
990 4590.1145852434 4456.5135628976 1361
991 4837.9213620201 4456.5135628976 1362
992 4619.4788647727 4456.5135628976 1359
993 4644.5374503997 4456.5135628976 1365
994 4499.9376710476 4456.5135628976 1359
995 4685.9268425090 4456.5135628976 1355
996 4589.9036670998 4456.5135628976 1365
997 4702.7105733333 4456.5135628976 1362
998 4689.7637004015 4456.5135628976 1359
999 4585.6440864410 4456.5135628976 1357
1000 4625.8218543108 4456.5135628976 1360
1001 4775.4338538576 4456.5135628976 1361
1002 4632.0525105269 4456.5135628976 1364
1003 4814.8662997254 4456.5135628976 1359
1004 4752.3689518902 4456.5135628976 1370
1005 4609.6354063877 4456.5135628976 1370
1006 4956.9062301669 4456.5135628976 1362
1007 4857.4919732180 4456.5135628976 1359
1008 4721.3435511574 4456.5135628976 1372
1009 4786.0155803193 4456.5135628976 1369
1010 4499.4211389673 4456.5135628976 1379
1011 4579.3419756330 4456.5135628976 1365
1012 4535.6773990356 4456.5135628976 1359
1013 4676.6721890461 4456.5135628976 1366
1014 4790.4273871331 4456.5135628976 1363
1015 4810.3279430987 4456.5135628976 1364
1016 4660.3506469024 4456.5135628976 1360
1017 4622.1374212145 4456.5135628976 1361
1018 4716.4268398286 4456.5135628976 1362
1019 4741.6121010089 4456.5135628976 1365
1020 4702.0395652579 4456.5135628976 1358
1021 4672.1540637410 4456.5135628976 1356
1022 4690.3899167813 4456.5135628976 1382
1023 4714.7399389017 4456.5135628976 1377
1024 4512.2533479805 4456.5135628976 1366
1025 4752.6755261996 4456.5135628976 1351
1026 4628.0051932511 4456.5135628976 1360
1027 4638.8960255597 4456.5135628976 1355
1028 4849.5631573675 4456.5135628976 1359
1029 4806.5571609159 4456.5135628976 1359
1030 4716.8066458193 4456.5135628976 1355
1031 4638.3043798776 4456.5135628976 1356
1032 4692.4686350070 4456.5135628976 1358
1033 4725.1375673401 4456.5135628976 1361
1034 4674.9162407907 4456.5135628976 1361
1035 4673.3745602513 4456.5135628976 1365
1036 4795.8035006173 4456.5135628976 1358
1037 4569.4060370956 4456.5135628976 1365
1038 4661.2452606339 4456.5135628976 1363
1039 4625.8297479534 4456.5135628976 1366
1040 4689.6745873390 4456.5135628976 1383
1041 4607.8773411549 4456.5135628976 1380
1042 4815.5086419155 4456.5135628976 1384
1043 4552.8033919521 4456.5135628976 1378
1044 4707.7829727206 4456.5135628976 1417
1045 4525.1180938165 4456.5135628976 1367
1046 4688.1766704719 4456.5135628976 1376
1047 4736.2388322429 4456.5135628976 1415
1048 4619.7380264535 4456.5135628976 1398
1049 4753.0301691004 4456.5135628976 1386
1050 4666.6322689998 4456.5135628976 1357
1051 4752.1398338955 4456.5135628976 1361
1052 4638.7180286083 4456.5135628976 1360
1053 4788.0918337964 4456.5135628976 1360
1054 4716.9782694332 4456.5135628976 1363
1055 4688.2144817276 4456.5135628976 1384
1056 4660.5763186768 4456.5135628976 1390
1057 4661.7713212588 4456.5135628976 1375
1058 4502.2306219218 4456.5135628976 1350
1059 4639.5095130771 4456.5135628976 1356
1060 4759.0835775860 4456.5135628976 1346
1061 4665.1082091759 4456.5135628976 1377
1062 4692.0574216001 4456.5135628976 1362
1063 4511.2694560715 4456.5135628976 1345
1064 4565.2647332114 4456.5135628976 1345
1065 4682.0035775571 4456.5135628976 1350
1066 4605.1785605750 4456.5135628976 1373
1067 4667.3880284981 4456.5135628976 1396
1068 4728.0991944818 4456.5135628976 1391
1069 4694.9164082978 4456.5135628976 1353
1070 4834.9537920370 4456.5135628976 1370
1071 4755.2575318886 4456.5135628976 1353
1072 4705.8827494547 4456.5135628976 1385
1073 4749.4973594456 4456.5135628976 1381
1074 4626.0409071613 4456.5135628976 1380
1075 4700.3056996048 4456.5135628976 1369
1076 4701.1367375955 4456.5135628976 1377
1077 4631.5719878578 4456.5135628976 1367
1078 4568.5635305034 4456.5135628976 1371
1079 4773.3680547689 4456.5135628976 1369
1080 4709.1572549190 4456.5135628976 1368
1081 4581.7885922019 4456.5135628976 1368
1082 4770.6926841397 4456.5135628976 1357
1083 4663.5955489143 4456.5135628976 1354
1084 4842.7525322298 4456.5135628976 1353
1085 4599.9473726602 4456.5135628976 1360
1086 4655.6451975822 4456.5135628976 1380
1087 4765.8645006016 4456.5135628976 1358
1088 4638.2064382883 4456.5135628976 1356
1089 4717.2711485133 4456.5135628976 1372
1090 4625.9061607794 4456.5135628976 1354
1091 4703.3173879967 4456.5135628976 1356
1092 4697.4678348276 4456.5135628976 1356
1093 4518.0622924687 4456.5135628976 1385
1094 4702.2958859528 4456.5135628976 1371
1095 4592.4525456133 4456.5135628976 1365
1096 4648.6746297083 4456.5135628976 1388
1097 4756.1298971260 4456.5135628976 1378
1098 4652.6738443100 4456.5135628976 1372
1099 4627.4805192207 4456.5135628976 1373
1100 4639.7111295679 4456.5135628976 1353
1101 4650.0675962473 4456.5135628976 1363
1102 4561.4769871943 4456.5135628976 1346
1103 4631.1823699303 4456.5135628976 1356
1104 4722.5874286487 4456.5135628976 1363
1105 4489.8292230764 4456.5135628976 1363
1106 4726.1280718587 4456.5135628976 1384
1107 4645.8563003887 4456.5135628976 1360
1108 4643.5138085351 4456.5135628976 1356
1109 4720.4517147007 4456.5135628976 1366
1110 4556.0313109836 4456.5135628976 1401
1111 4493.7431681223 4456.5135628976 1399
1112 4543.5841416895 4456.5135628976 1371
1113 4525.1278182492 4456.5135628976 1379
1114 4864.3076300764 4456.5135628976 1392
1115 4782.9252322634 4456.5135628976 1379
1116 4609.2923732903 4456.5135628976 1385
1117 4630.0255715382 4456.5135628976 1380
1118 4696.1454053041 4456.5135628976 1373
1119 4781.3293999301 4456.5135628976 1375
1120 4722.2526209884 4456.5135628976 1365
1121 4790.2520060287 4456.5135628976 1352
1122 4661.9935326384 4456.5135628976 1348
1123 4650.5160158729 4456.5135628976 1396
1124 4616.3167784790 4456.5135628976 1401
1125 4628.1551084771 4456.5135628976 1385
1126 4716.3456934720 4456.5135628976 1385
1127 4817.4897187887 4456.5135628976 1399
1128 4688.7272237792 4456.5135628976 1357
1129 4705.2572676838 4456.5135628976 1357
1130 4617.8879011300 4456.5135628976 1365
1131 4472.4216925728 4456.5135628976 1352
1132 4445.2560238282 4445.2560238282 1350
1133 4696.8791629273 4445.2560238282 1370
1134 4603.0454753747 4445.2560238282 1365
1135 4793.3793016642 4445.2560238282 1378
1136 4716.0838560521 4445.2560238282 1374
1137 4595.7983285803 4445.2560238282 1371
1138 4608.1001154191 4445.2560238282 1360
1139 4581.3506152696 4445.2560238282 1358
1140 4648.8996068415 4445.2560238282 1377
1141 4578.8025944654 4445.2560238282 1376
1142 4652.5177692115 4445.2560238282 1365
1143 4470.4648002460 4445.2560238282 1352
1144 4780.3988676554 4445.2560238282 1346
1145 4564.8056555107 4445.2560238282 1340
1146 4743.9272428267 4445.2560238282 1351
1147 4710.0598745326 4445.2560238282 1355
1148 4709.0577609350 4445.2560238282 1345
1149 4767.2654970808 4445.2560238282 1355
1150 4739.3331434587 4445.2560238282 1344
1151 4737.5168783666 4445.2560238282 1343
1152 4499.9610379428 4445.2560238282 1348
1153 4583.8450771231 4445.2560238282 1358
1154 4631.8872704629 4445.2560238282 1370
1155 4568.5538453547 4445.2560238282 1364
1156 4666.9937007645 4445.2560238282 1361
1157 4583.9177442556 4445.2560238282 1374
1158 4626.6433808678 4445.2560238282 1353
1159 4742.2693402105 4445.2560238282 1361
1160 4842.0985226978 4445.2560238282 1347
1161 4747.9846974516 4445.2560238282 1356
1162 4676.1107709858 4445.2560238282 1365
1163 4696.2596612381 4445.2560238282 1352
1164 4689.9529865233 4445.2560238282 1367
1165 4703.8214750234 4445.2560238282 1356
1166 4712.5224917161 4445.2560238282 1362
1167 4664.9732120597 4445.2560238282 1355
1168 4737.4660700358 4445.2560238282 1357
1169 4648.1477550642 4445.2560238282 1362
1170 4539.4245892526 4445.2560238282 1357
1171 4716.6871374633 4445.2560238282 1363
1172 4826.9203476702 4445.2560238282 1373
1173 4645.8290144068 4445.2560238282 1366
1174 4713.8435983406 4445.2560238282 1351
1175 4747.1483306750 4445.2560238282 1359
1176 4646.9842024244 4445.2560238282 1359
1177 4689.2824489619 4445.2560238282 1356
1178 4591.7652873017 4445.2560238282 1349
1179 4642.7286767807 4445.2560238282 1353
1180 4687.4544402401 4445.2560238282 1362
1181 4678.0076212880 4445.2560238282 1365
1182 4746.2302488476 4445.2560238282 1354
1183 4524.8962838145 4445.2560238282 1360
1184 4661.1579748727 4445.2560238282 1363
1185 4737.3684848197 4445.2560238282 1354
1186 4708.7568402895 4445.2560238282 1361
1187 4538.9768240467 4445.2560238282 1351
1188 4560.1215947749 4445.2560238282 1363
1189 4638.8341423570 4445.2560238282 1350
1190 4489.3128151266 4445.2560238282 1354
1191 4599.4928867044 4445.2560238282 1352
1192 4759.3548608363 4445.2560238282 1376
1193 4792.3183680621 4445.2560238282 1367
1194 4570.8279308681 4445.2560238282 1363
1195 4588.7912027123 4445.2560238282 1362
1196 4722.6902842463 4445.2560238282 1358
1197 4773.2288379611 4445.2560238282 1358
1198 4659.4565833823 4445.2560238282 1354
1199 4690.5997856144 4445.2560238282 1353
1200 4492.4009792663 4445.2560238282 1362
1201 4621.0193086027 4445.2560238282 1352
1202 4647.4233257261 4445.2560238282 1358
1203 4649.4331650834 4445.2560238282 1347
1204 4635.1768181908 4445.2560238282 1352
1205 4780.9522562523 4445.2560238282 1350
1206 4616.8103560966 4445.2560238282 1360
1207 4803.8427315882 4445.2560238282 1376
1208 4562.3273117357 4445.2560238282 1365
1209 4594.3441432315 4445.2560238282 1355
1210 4832.8521976010 4445.2560238282 1356
1211 4700.8449591779 4445.2560238282 1351
1212 4646.4760996717 4445.2560238282 1368
1213 4504.4668247766 4445.2560238282 1360
1214 4830.7800128300 4445.2560238282 1369
1215 4644.4835793008 4445.2560238282 1362
1216 4473.3608430221 4445.2560238282 1337
1217 4741.5802414936 4445.2560238282 1355
1218 4699.0197794600 4445.2560238282 1357
1219 4553.3170993426 4445.2560238282 1346
1220 4868.9168134647 4445.2560238282 1351
1221 4762.5910174972 4445.2560238282 1352
1222 4528.5893273241 4445.2560238282 1353
1223 4465.8203133581 4445.2560238282 1355
1224 4705.7059123527 4445.2560238282 1359
1225 4795.0466944949 4445.2560238282 1386
1226 4652.0201781704 4445.2560238282 1353
1227 4533.4812011039 4445.2560238282 1360
1228 4607.9456001132 4445.2560238282 1363
1229 4737.1834589785 4445.2560238282 1355
1230 4627.1318089396 4445.2560238282 1367
1231 4627.3371127971 4445.2560238282 1356
1232 4668.6454556200 4445.2560238282 1356
1233 4565.4833767885 4445.2560238282 1361
1234 4661.1728554229 4445.2560238282 1354
1235 4501.3027783358 4445.2560238282 1344
1236 4732.3334633222 4445.2560238282 1341
1237 4681.5116466021 4445.2560238282 1363
1238 4587.0884795062 4445.2560238282 1356
1239 4605.8801888490 4445.2560238282 1344
1240 4715.0193286422 4445.2560238282 1365
1241 4624.8019848207 4445.2560238282 1357
1242 4729.7351133047 4445.2560238282 1358
1243 4618.6228476639 4445.2560238282 1354
1244 4566.3322473086 4445.2560238282 1377
1245 4719.8855915281 4445.2560238282 1358
1246 4562.7150364420 4445.2560238282 1369
1247 4652.6150004343 4445.2560238282 1344
1248 4748.7946291911 4445.2560238282 1378
1249 4714.9229551429 4445.2560238282 1345
1250 4596.3690895222 4445.2560238282 1348
1251 4738.7021979226 4445.2560238282 1357
1252 4568.2589552906 4445.2560238282 1357
1253 4656.7276474663 4445.2560238282 1372
1254 4534.0514706518 4445.2560238282 1355
1255 4729.3957980395 4445.2560238282 1360
1256 4648.8261345088 4445.2560238282 1360
1257 4683.8443983673 4445.2560238282 1350
1258 4596.0338416175 4445.2560238282 1356
1259 4796.8092878464 4445.2560238282 1356
1260 4640.6392517194 4445.2560238282 1354
1261 4734.2417364614 4445.2560238282 1377
1262 4710.1126929068 4445.2560238282 1355
1263 4527.1676424737 4445.2560238282 1370
1264 4594.9449925293 4445.2560238282 1364
1265 4399.9840246245 4399.9840246245 1366
1266 4365.4588163582 4365.4588163582 1370
1267 4706.9916061017 4365.4588163582 1348
1268 4722.4141446331 4365.4588163582 1359
1269 4729.1711594783 4365.4588163582 1360
1270 4627.9746407320 4365.4588163582 1374
1271 4488.0750941892 4365.4588163582 1376
1272 4798.2406983993 4365.4588163582 1367
1273 4720.7945493848 4365.4588163582 1363
1274 4453.6448429677 4365.4588163582 1394
1275 4625.2856781139 4365.4588163582 1363
1276 4566.6890570008 4365.4588163582 1345
1277 4607.7780348925 4365.4588163582 1335
1278 4631.7912474671 4365.4588163582 1360
1279 4606.8126342527 4365.4588163582 1364
1280 4867.5043940856 4365.4588163582 1364
1281 4718.9136300620 4365.4588163582 1356
1282 4620.8266283282 4365.4588163582 1362
1283 4566.6094351256 4365.4588163582 1354
1284 4453.1805255021 4365.4588163582 1380
1285 4700.9871808951 4365.4588163582 1368
1286 4732.8039865780 4365.4588163582 1363
1287 4757.9317794416 4365.4588163582 1359
1288 4625.5162430172 4365.4588163582 1352
1289 4618.9741720968 4365.4588163582 1354
1290 4739.4280826782 4365.4588163582 1351
1291 4622.9590655906 4365.4588163582 1356
1292 4678.7635572662 4365.4588163582 1346
1293 4634.7299873658 4365.4588163582 1346
1294 4525.0188236986 4365.4588163582 1359
1295 4715.3058853545 4365.4588163582 1358
1296 4574.8798306319 4365.4588163582 1365
1297 4698.9728268950 4365.4588163582 1357
1298 4706.4373764035 4365.4588163582 1359
1299 4705.5307547980 4365.4588163582 1350
1300 4692.8578312362 4365.4588163582 1359
1301 4607.9461180066 4365.4588163582 1354
1302 4512.5839779367 4365.4588163582 1358
1303 4545.8422020345 4365.4588163582 1367
1304 4637.8764509545 4365.4588163582 1367
1305 4749.3778484982 4365.4588163582 1356
1306 4744.8529207796 4365.4588163582 1354
1307 4787.4682422877 4365.4588163582 1359
1308 4582.9214262785 4365.4588163582 1365
1309 4638.8502625148 4365.4588163582 1359
1310 4483.8487887922 4365.4588163582 1350
1311 4516.0799202347 4365.4588163582 1350
1312 4515.7500355515 4365.4588163582 1385
1313 4591.9095810159 4365.4588163582 1370
